order_date,total_sales,year,month,day,day_of_week,day_of_year,week_of_year,quarter,is_weekend,is_month_start,is_month_end,is_holiday_season,total_sales_lag_1,total_sales_lag_7,total_sales_lag_14,total_sales_lag_30,total_sales_roll_mean_7,total_sales_roll_std_7,total_sales_roll_mean_30,total_sales_roll_std_30
2018-03-14,49.616,2018,3,14,2,73,11,1,0,0,0,0,3500.1510000000003,166.59,17.62,0.0,1078.4470000000003,1126.9632689189946,737.2926966666668,820.7589677921926
2018-03-15,0.0,2018,3,15,3,74,11,1,0,0,0,0,49.616,695.9005000000001,0.0,759.1105000000001,1061.7364285714289,1143.4839011171978,738.9465633333333,819.2706990947266
2018-03-16,1855.0455,2018,3,16,4,75,11,1,0,0,0,0,0.0,710.804,1450.126,0.0,962.3220714285718,1208.9663911074501,713.64288,830.275339059755
2018-03-17,542.746,2018,3,17,5,76,11,1,1,0,0,0,1855.0455,820.1845000000001,1451.3045000000002,0.0,1125.7851428571432,1246.0772420268452,775.4777300000001,844.2536867758826
2018-03-18,990.8545,2018,3,18,6,77,11,1,1,0,0,0,542.746,1302.2190000000005,228.822,1158.6550000000002,1086.1510714285716,1261.7314710644148,793.5692633333333,832.8005014755051
2018-03-19,1803.925,2018,3,19,0,78,12,1,0,0,0,0,990.8545,353.28,1240.02,2566.0279,1041.6704285714288,1258.3285358027022,787.9759133333334,830.8250756812157
2018-03-20,899.568,2018,3,20,1,79,12,1,0,0,0,0,1803.925,3500.1510000000003,778.236,287.326,1248.9054285714287,1245.449748553525,762.5724833333334,784.9700749133985
2018-03-21,1802.197,2018,3,21,2,80,12,1,0,0,0,0,899.568,49.616,166.59,569.3705000000001,877.3935714285716,752.1805028462505,782.98055,780.1320934323433
2018-03-22,0.0,2018,3,22,3,81,12,1,0,0,0,0,1802.197,0.0,695.9005000000001,1150.29,1127.7622857142858,721.7925920070974,824.0747666666666,800.6912378360847
2018-03-23,1316.7485,2018,3,23,4,82,12,1,0,0,0,0,0.0,1855.0455,710.804,47.904,1127.7622857142858,721.7925920070974,785.7317666666667,811.9933872077635
2018-03-24,1257.298,2018,3,24,5,83,12,1,1,0,0,0,1316.7485,542.746,820.1845000000001,0.0,1050.8627142857144,657.1767116568857,828.0265833333334,805.2540395366918
2018-03-25,2541.1065,2018,3,25,6,84,12,1,1,0,0,0,1257.298,990.8545,1302.2190000000005,117.79999999999998,1152.9415714285715,619.5132043773335,869.9365166666666,793.3025823691834
2018-03-26,1353.5605,2018,3,26,0,85,13,1,0,0,0,0,2541.1065,1803.925,353.28,629.5165000000001,1374.4061428571429,802.0996839329856,950.7134000000001,836.2868105536578
2018-03-27,2310.907,2018,3,27,1,86,13,1,0,0,0,0,1353.5605,899.568,3500.1510000000003,430.492,1310.0683571428574,779.6533476790474,974.8482,837.1449208357529
2018-03-28,1177.783,2018,3,28,2,87,13,1,0,0,0,0,2310.907,1802.197,49.616,1687.0310000000002,1511.6882142857144,836.2385558304564,1037.5287,864.9177961362683
2018-03-29,81.4,2018,3,29,3,88,13,1,0,0,0,0,1177.783,0.0,0.0,0.0,1422.4862142857146,833.383454506032,1020.5537666666667,856.6891885633064
2018-03-30,656.407,2018,3,30,4,89,13,1,0,0,0,0,81.4,1316.7485,1855.0455,17.62,1434.114785714286,810.4799536968249,1023.2671000000001,853.4682498122459
2018-03-31,2133.4723000000004,2018,3,31,5,90,13,1,1,0,1,0,656.407,1257.298,542.746,0.0,1339.7802857142858,863.1365382306695,1044.56,835.2883492462877
2018-04-01,1673.6445,2018,4,1,6,91,13,2,1,1,0,0,2133.4723000000004,2541.1065,990.8545,1450.126,1464.948042857143,911.3637232064185,1115.6757433333332,834.1089216107079
2018-04-02,822.97,2018,4,2,0,92,14,2,0,0,0,0,1673.6445,1353.5605,1803.925,1451.3045000000002,1341.0249000000003,791.7745454415182,1123.12636,838.1876982776816
2018-04-03,32.528,2018,4,3,1,93,14,2,0,0,0,0,822.97,2310.907,899.568,228.822,1265.2262571428575,815.4188374886955,1102.1818766666665,837.5545832174613
2018-04-04,808.47,2018,4,4,2,94,14,2,0,0,0,0,32.528,1177.783,1802.197,1240.02,939.7435428571431,782.5142255658674,1095.6387433333334,845.3432332913138
2018-04-05,0.0,2018,4,5,3,95,14,2,0,0,0,0,808.47,81.4,0.0,778.236,886.9845428571432,776.214795724321,1081.2537433333334,846.4726480537757
2018-04-06,114.42,2018,4,6,4,96,14,2,0,0,0,0,0.0,656.407,1316.7485,166.59,875.3559714285718,790.768087839386,1055.3125433333332,867.73712653335
2018-04-07,1733.9810000000002,2018,4,7,5,97,14,2,1,0,0,0,114.42,2133.4723000000004,1257.298,695.9005000000001,797.9292571428575,840.7343655400018,1053.5735433333332,869.6298102147018
2018-04-08,2120.681,2018,4,8,6,98,14,2,1,0,0,0,1733.9810000000002,1673.6445,2541.1065,710.804,740.8590714285718,742.8239185364673,1088.1762266666667,875.5397966092797
2018-04-09,1625.5405,2018,4,9,0,99,15,2,0,0,0,0,2120.681,822.97,1353.5605,820.1845000000001,804.7214285714289,848.1347512720421,1135.1721266666668,892.2641869278095
2018-04-10,755.529,2018,4,10,1,100,15,2,0,0,0,0,1625.5405,32.528,2310.907,1302.2190000000005,919.3743571428574,903.4553316151805,1162.0173266666668,894.5727162029249
2018-04-11,319.806,2018,4,11,2,101,15,2,0,0,0,0,755.529,808.47,1177.783,353.28,1022.6602142857147,822.9076780156798,1143.7943266666666,897.1826383723525
2018-04-12,69.66,2018,4,12,3,102,15,2,0,0,0,0,319.806,0.0,81.4,3500.1510000000003,952.8510714285718,863.8166918663195,1142.6785266666666,898.2198951803268
2018-04-13,950.5445,2018,4,13,4,103,15,2,0,0,0,0,69.66,114.42,656.407,49.616,962.8025000000004,851.3209099878766,1028.3288266666666,800.8311867867466
2018-04-14,652.93,2018,4,14,5,104,15,2,1,0,0,0,950.5445,1733.9810000000002,2133.4723000000004,0.0,1082.2488571428573,766.9212386017196,1058.3597766666667,779.4715930731946
2018-04-15,332.338,2018,4,15,6,105,15,2,1,0,0,0,652.93,2120.681,1673.6445,1855.0455,927.8130000000003,721.2969770461536,1080.12411,757.7129897129547
2018-04-16,944.429,2018,4,16,0,106,16,2,0,0,0,0,332.338,1625.5405,822.97,542.746,672.3354285714288,515.8150279339859,1029.3671933333333,755.0093225402238
2018-04-17,1382.1145,2018,4,17,1,107,16,2,0,0,0,0,944.429,755.529,32.528,990.8545,575.033785714286,340.4782405558261,1042.7566266666668,749.6244862157531
2018-04-18,0.0,2018,4,18,2,108,16,2,0,0,0,0,1382.1145,319.806,808.47,1803.925,664.5460000000003,457.9421898012014,1055.7986266666667,752.0898782086583
2018-04-19,0.0,2018,4,19,3,109,16,2,0,0,0,0,0.0,69.66,0.0,899.568,618.8594285714289,510.9519178378776,995.6677933333334,762.2580456884624
2018-04-20,1053.614,2018,4,20,4,110,16,2,0,0,0,0,0.0,950.5445,114.42,1802.197,608.9080000000002,523.9441664795205,965.6821933333334,783.5645257955025
2018-04-21,846.3845000000001,2018,4,21,5,111,16,2,1,0,0,0,1053.614,652.93,1733.9810000000002,0.0,623.6322142857146,536.4443507061017,940.7294266666668,767.7671023570448
2018-04-22,773.2725,2018,4,22,6,112,16,2,1,0,0,0,846.3845000000001,332.338,2120.681,1316.7485,651.2685714285717,543.1465565445529,968.9422433333334,747.2841309945793
2018-04-23,1199.222,2018,4,23,0,113,17,2,0,0,0,0,773.2725,944.429,1625.5405,1257.298,714.2592142857146,525.2685968307778,950.8263766666666,745.1462600743401
2018-04-24,877.1985000000002,2018,4,24,1,114,17,2,0,0,0,0,1199.222,1382.1145,755.529,2541.1065,750.6582142857145,552.0234227766737,948.8905100000001,744.3976648727147
2018-04-25,678.113,2018,4,25,2,115,17,2,0,0,0,0,877.1985000000002,0.0,319.806,1353.5605,678.5273571428576,484.63638174062595,893.42691,680.9580036245065
2018-04-26,61.608,2018,4,26,3,116,17,2,0,0,0,0,678.113,0.0,69.66,2310.907,775.4006428571431,383.654423047807,870.9119933333334,676.3706337893582
2018-04-27,576.5756,2018,4,27,4,117,17,2,0,0,0,0,61.608,1053.614,950.5445,1177.783,784.2017857142861,363.055518525162,795.9353600000001,634.6213169351399
2018-04-28,543.9525000000001,2018,4,28,5,118,17,2,1,0,0,0,576.5756,846.3845000000001,652.93,81.4,716.0534428571431,348.5379397182259,775.8951133333335,631.6329412280116
2018-04-29,505.5505000000001,2018,4,29,6,119,17,2,1,0,0,0,543.9525000000001,773.2725,332.338,656.407,672.8488714285717,348.4341826103871,791.31353,619.6268923825749
2018-04-30,1213.1865,2018,4,30,0,120,18,2,0,0,1,0,505.5505000000001,1199.222,944.429,2133.4723000000004,634.6028714285718,350.2624782367768,786.28498,621.369156620309
2018-05-01,1372.469,2018,5,1,1,121,18,2,0,1,0,0,1213.1865,877.1985000000002,1382.1145,1673.6445,636.5978000000003,354.03371277452686,755.6087866666666,573.4345888398167
2018-05-02,399.11,2018,5,2,2,122,18,2,0,0,0,0,1372.469,678.113,0.0,822.97,707.3507285714288,447.3281991492024,745.5696033333334,559.2696283435054
2018-05-03,1123.5465000000002,2018,5,3,3,123,18,2,0,0,0,0,399.11,61.608,0.0,32.528,667.4931571428573,462.53868784159636,731.4409366666666,562.59092313802
2018-05-04,1075.4455,2018,5,4,4,124,18,2,0,0,0,0,1123.5465000000002,576.5756,1053.614,808.47,819.1986571428575,400.7156396737287,767.8082200000001,550.997151190048
2018-05-05,185.123,2018,5,5,5,125,18,2,1,0,0,0,1075.4455,543.9525000000001,846.3845000000001,0.0,890.465785714286,394.6900924750845,776.7074033333334,553.8252372719285
2018-05-06,2470.0105000000003,2018,5,6,6,126,18,2,1,0,0,0,185.123,505.5505000000001,773.2725,114.42,839.2044285714289,464.3498170592459,782.8781700000001,545.8465356760478
2018-05-07,1591.4585000000002,2018,5,7,0,127,19,2,0,0,0,0,2470.0105000000003,1213.1865,1199.222,1733.9810000000002,1119.8415714285716,740.5659516565388,861.3978533333335,611.8125622518264
2018-05-08,799.2425000000001,2018,5,8,1,128,19,2,0,0,0,0,1591.4585000000002,1372.469,877.1985000000002,2120.681,1173.8804285714289,762.0034380471138,856.6471033333332,605.3221951912365
2018-05-09,1078.222,2018,5,9,2,129,19,2,0,0,0,0,799.2425000000001,399.11,678.113,1625.5405,1091.9909285714289,767.8834940844683,812.5991533333333,556.2603204568651
2018-05-10,0.0,2018,5,10,3,130,19,2,0,0,0,0,1078.222,1123.5465000000002,61.608,755.529,1189.006928571429,706.1741092379685,794.3552033333333,537.3317665038878
2018-05-11,449.469,2018,5,11,4,131,19,2,0,0,0,0,0.0,1075.4455,576.5756,319.806,1028.500285714286,838.7696313670245,769.1709033333334,556.5751997874338
2018-05-12,970.384,2018,5,12,5,132,19,2,1,0,0,0,449.469,185.123,543.9525000000001,69.66,939.0750714285717,865.8620233677276,773.4930033333334,553.4600478285521
2018-05-13,2535.0195000000003,2018,5,13,6,133,19,2,1,0,0,0,970.384,2470.0105000000003,505.5505000000001,950.5445,1051.2552142857146,800.2862084799668,803.5171366666667,538.1822669794722
2018-05-14,2844.6535000000003,2018,5,14,0,134,20,2,0,0,0,0,2535.0195000000003,1591.4585000000002,1213.1865,652.93,1060.5422142857146,819.6375468396021,856.33297,624.0126668526208
2018-05-15,421.264,2018,5,15,1,135,20,2,0,0,0,0,2844.6535000000003,799.2425000000001,1372.469,332.338,1239.570071428572,1057.3282690410242,929.3904200000001,720.2558567233101
2018-05-16,221.024,2018,5,16,2,136,20,2,0,0,0,0,421.264,1078.222,399.11,944.429,1185.5731428571432,1092.6256746472673,932.3546200000001,717.8930798117794
2018-05-17,0.0,2018,5,17,3,137,20,2,0,0,0,0,221.024,0.0,1123.5465000000002,1382.1145,1063.116285714286,1153.0283458119425,908.2411200000001,729.5285530333558
2018-05-18,1624.2885,2018,5,18,4,138,20,2,0,0,0,0,0.0,449.469,1075.4455,0.0,1063.116285714286,1153.0283458119425,862.1706366666668,742.1036420270964
2018-05-19,3610.235,2018,5,19,5,139,20,2,1,0,0,0,1624.2885,970.384,185.123,0.0,1230.9476428571434,1134.1682642075846,916.3135866666668,736.2617204646873
2018-05-20,2153.3395000000005,2018,5,20,6,140,20,2,1,0,0,0,3610.235,2535.0195000000003,2470.0105000000003,1053.614,1608.0692142857147,1432.6895492765489,1036.6547533333335,865.0987667331262
2018-05-21,518.6105000000001,2018,5,21,0,141,21,2,0,0,0,0,2153.3395000000005,2844.6535000000003,1591.4585000000002,846.3845000000001,1553.5435000000002,1398.3840403185634,1073.31227,888.8168115716144
2018-05-22,336.56199999999995,2018,5,22,1,142,21,2,0,0,0,0,518.6105000000001,421.264,799.2425000000001,773.2725,1221.2516428571432,1314.2845759468582,1062.3864700000001,893.7036664452414
2018-05-23,241.436,2018,5,23,2,143,21,2,0,0,0,0,336.56199999999995,221.024,1078.222,1199.222,1209.1513571428575,1323.23683295199,1047.8294533333333,902.0925506973707
2018-05-24,0.0,2018,5,24,3,144,21,2,0,0,0,0,241.436,0.0,0.0,877.1985000000002,1212.0673571428576,1320.716479390945,1015.9032533333334,913.4272400234037
2018-05-25,722.7465000000001,2018,5,25,4,145,21,2,0,0,0,0,0.0,1624.2885,449.469,678.113,1212.0673571428576,1320.716479390945,986.6633033333334,931.8742984075127
2018-05-26,270.24,2018,5,26,5,146,21,2,1,0,0,0,722.7465000000001,3610.235,970.384,61.608,1083.2756428571433,1317.7727171598344,988.1510866666667,931.4002050557613
2018-05-27,2045.5785,2018,5,27,6,147,21,2,1,0,0,0,270.24,2153.3395000000005,2535.0195000000003,576.5756,606.1335000000003,718.9112830079735,995.1054866666667,925.0004146110502
2018-05-28,1480.103,2018,5,28,0,148,22,2,0,0,0,0,2045.5785,518.6105000000001,2844.6535000000003,543.9525000000001,590.7390714285718,680.3794504525564,1044.07225,940.827610950097
2018-05-29,691.108,2018,5,29,1,149,22,2,0,0,0,0,1480.103,336.56199999999995,421.264,505.5505000000001,728.0951428571432,756.2182239834807,1075.2772666666667,939.1913556060072
2018-05-30,736.8904,2018,5,30,2,150,22,2,0,0,0,0,691.108,241.436,221.024,1213.1865,778.7445714285717,737.259374099694,1081.462516666667,935.9152147750297
2018-05-31,0.0,2018,5,31,3,151,22,2,0,0,1,0,736.8904,0.0,0.0,1372.469,849.5237714285716,699.9156750226076,1065.58598,937.641910022294
2018-06-01,586.042,2018,6,1,4,152,22,2,0,1,0,0,0.0,722.7465000000001,1624.2885,399.11,849.5237714285716,699.9156750226076,1019.8370133333335,955.4653216564461
2018-06-02,135.70600000000002,2018,6,2,5,153,22,2,1,0,0,0,586.042,270.24,3610.235,1123.5465000000002,829.9945571428574,705.9239983529928,1026.06808,951.8804754819878
2018-06-03,2349.857,2018,6,3,6,154,22,2,1,0,0,0,135.70600000000002,2045.5785,2153.3395000000005,1075.4455,810.7754142857146,725.2698298881859,993.1400633333335,965.3823918298558
2018-06-04,279.414,2018,6,4,0,155,23,2,0,0,0,0,2349.857,1480.103,518.6105000000001,185.123,854.2437714285717,815.1589760452266,1035.6204466666668,996.6616844364568
2018-06-05,491.112,2018,6,5,1,156,23,2,0,0,0,0,279.414,691.108,336.56199999999995,2470.0105000000003,682.7167714285716,787.3673271724593,1038.76348,994.0323107030104
2018-06-06,31.35,2018,6,6,2,157,23,2,0,0,0,0,491.112,736.8904,241.436,1591.4585000000002,654.1459142857145,790.6338982070367,972.8001966666667,960.8872745212486
2018-06-07,0.0,2018,6,7,3,158,23,2,0,0,0,0,31.35,0.0,0.0,799.2425000000001,553.3544285714289,822.6509387088929,920.7965800000002,968.4378706132054
2018-06-08,1230.0125,2018,6,8,4,159,23,2,0,0,0,0,0.0,586.042,722.7465000000001,1078.222,553.3544285714289,822.6509387088929,894.1551633333335,982.7842812872253
2018-06-09,719.0135,2018,6,9,5,160,23,2,1,0,0,0,1230.0125,135.70600000000002,270.24,0.0,645.3502142857145,861.9824532176733,899.2148466666666,984.1543700958066
2018-06-10,1652.939,2018,6,10,6,161,23,2,1,0,0,0,719.0135,2349.857,2045.5785,449.469,728.6798571428574,832.1823464829665,923.1819633333333,970.1561802033671
2018-06-11,1580.894,2018,6,11,0,162,24,2,0,0,0,0,1652.939,279.414,1480.103,970.384,629.1201428571432,620.7279898714867,963.2976300000001,974.7634684831191
2018-06-12,1322.3685,2018,6,12,1,163,24,2,0,0,0,0,1580.894,491.112,691.108,2535.0195000000003,815.0458571428574,689.6158247675994,983.6479633333333,981.2676836584828
2018-06-13,1156.018,2018,6,13,2,164,24,2,0,0,0,0,1322.3685,31.35,736.8904,2844.6535000000003,933.796785714286,696.0783664592477,943.2262633333333,939.2341393121866
2018-06-14,0.0,2018,6,14,3,165,24,2,0,0,0,0,1156.018,0.0,0.0,421.264,1094.4636428571432,571.7554470894697,886.9384133333333,869.3530573256605
2018-06-15,2120.503,2018,6,15,4,166,24,2,0,0,0,0,0.0,1230.0125,586.042,221.024,1094.4636428571432,571.7554470894697,872.89628,880.4653756672857
2018-06-16,2011.8745,2018,6,16,5,167,24,2,1,0,0,0,2120.503,719.0135,135.70600000000002,0.0,1221.6765714285718,693.1242208318113,936.2122466666666,900.0512775435941
2018-06-17,992.8125,2018,6,17,6,168,24,2,1,0,0,0,2011.8745,1652.939,2349.857,1624.2885,1406.3710000000003,708.9294149567497,1003.27473,902.8367434874617
2018-06-18,613.8725000000001,2018,6,18,0,169,25,2,0,0,0,0,992.8125,1580.894,279.414,3610.235,1312.0672142857145,714.5473997157742,982.22553,895.1877219322263
2018-06-19,1640.7175000000002,2018,6,19,1,170,25,2,0,0,0,0,613.8725000000001,1322.3685,491.112,2153.3395000000005,1173.9212857142861,746.6688080977232,882.34678,746.7042046196138
2018-06-20,1024.9085,2018,6,20,2,171,25,2,0,0,0,0,1640.7175000000002,1156.018,31.35,518.6105000000001,1219.3997142857147,766.6452865027658,865.2593800000001,722.0753658295677
2018-06-21,595.656,2018,6,21,3,172,25,2,0,0,0,0,1024.9085,0.0,0.0,336.56199999999995,1200.669785714286,770.0458742893121,882.1359799999999,719.6064535296463
2018-06-22,579.019,2018,6,22,4,173,25,2,0,0,0,0,595.656,2120.503,1230.0125,241.436,1285.7635000000005,636.6017928763786,890.7724466666667,714.3685937771022
2018-06-23,0.0,2018,6,23,5,174,25,2,1,0,0,0,579.019,2011.8745,719.0135,0.0,1065.5515000000003,561.9631567063982,902.0252133333335,706.4019026335914
2018-06-24,1184.684,2018,6,24,6,175,25,2,1,0,0,0,0.0,992.8125,1652.939,722.7465000000001,778.1408571428575,509.32212668782915,902.0252133333335,706.4019026335914
2018-06-25,1137.5925000000002,2018,6,25,0,176,26,2,0,0,0,0,1184.684,613.8725000000001,1580.894,270.24,805.5510714285717,527.6343977651153,917.4231299999999,707.3931758218799
2018-06-26,3896.532,2018,6,26,1,177,26,2,0,0,0,0,1137.5925000000002,1640.7175000000002,1322.3685,2045.5785,880.3682142857145,533.0284463508881,946.3348800000001,697.6882991380278
2018-06-27,858.0965000000001,2018,6,27,2,178,26,2,0,0,0,0,3896.532,1024.9085,1156.018,1480.103,1202.6274285714292,1258.098557701213,1008.0333300000001,860.9823072522898
2018-06-28,0.0,2018,6,28,3,179,26,2,0,0,0,0,858.0965000000001,595.656,0.0,691.108,1178.7971428571432,1263.5937012405252,987.2997799999999,856.7009767915299
2018-06-29,3193.3927000000003,2018,6,29,4,180,26,2,0,0,0,0,0.0,579.019,2120.503,736.8904,1093.703428571429,1327.832618776882,964.2628466666666,874.0565479528362
2018-06-30,3023.847,2018,6,30,5,181,26,2,1,0,1,0,3193.3927000000003,0.0,2011.8745,0.0,1467.1853857142862,1513.6165493218973,1046.1462566666667,962.6014592307065
2018-07-01,639.83,2018,7,1,6,182,26,3,1,1,0,0,3023.847,1184.684,992.8125,586.042,1899.163528571429,1455.4802737859216,1146.9411566666668,1006.5909588367151
2018-07-02,169.192,2018,7,2,0,183,27,3,0,0,0,0,639.83,1137.5925000000002,613.8725000000001,135.70600000000002,1821.3272428571433,1513.4710377197837,1148.7340900000002,1005.6048585889096
2018-07-03,3739.984,2018,7,3,1,184,27,3,0,0,0,0,169.192,3896.532,1640.7175000000002,2349.857,1682.9843142857148,1626.4303342494295,1149.8502899999999,1004.4595773743097
2018-07-04,0.0,2018,7,4,2,185,27,3,0,0,0,0,3739.984,858.0965000000001,1024.9085,279.414,1660.6203142857146,1591.624280602778,1196.1878566666667,1090.1375057823261
2018-07-05,476.354,2018,7,5,3,186,27,3,0,0,0,0,0.0,0.0,595.656,491.112,1538.0351000000005,1693.5186504247224,1186.8740566666668,1099.3945409263658
2018-07-06,380.378,2018,7,6,4,187,27,3,0,0,0,0,476.354,3193.3927000000003,579.019,31.35,1606.0856714285717,1629.7868543351076,1186.3821233333333,1099.7198545055664
2018-07-07,1409.6230000000005,2018,7,7,5,188,27,3,1,0,0,0,380.378,3023.847,0.0,0.0,1204.2264285714289,1516.004116020123,1198.0163900000002,1088.8717943197917
2018-07-08,1694.4245,2018,7,8,6,189,27,3,1,0,0,0,1409.6230000000005,639.83,1184.684,1230.0125,973.6230000000004,1300.5469373463623,1245.0038233333335,1065.5565369462927
2018-07-09,1645.4045,2018,7,9,0,190,28,3,0,0,0,0,1694.4245,169.192,1137.5925000000002,719.0135,1124.2793571428574,1316.4212653609009,1260.4842233333334,1068.7000835813337
2018-07-10,359.21399999999994,2018,7,10,1,191,28,3,0,0,0,0,1645.4045,3739.984,3896.532,1652.939,1335.1668571428575,1254.7147403903123,1291.3639233333333,1065.895165152278
2018-07-11,942.0825,2018,7,11,2,192,28,3,0,0,0,0,359.21399999999994,0.0,858.0965000000001,1580.894,852.1997142857145,705.0286211382896,1248.2397566666666,1076.876369184601
2018-07-12,3.816,2018,7,12,3,193,28,3,0,0,0,0,942.0825,476.354,0.0,1322.3685,986.782928571429,596.8581923862836,1226.94604,1076.3874682098265
2018-07-13,504.542,2018,7,13,4,194,28,3,0,0,0,0,3.816,380.378,3193.3927000000003,1156.018,919.2775000000004,684.4980669863158,1182.99429,1099.0384265644361
2018-07-14,2209.6285000000003,2018,7,14,5,195,28,3,1,0,0,0,504.542,1409.6230000000005,3023.847,0.0,937.0152142857145,669.6536543307849,1161.2784233333332,1106.0040040540364
2018-07-15,1596.4240000000002,2018,7,15,6,196,28,3,1,0,0,0,2209.6285000000003,1694.4245,639.83,2120.503,1051.3017142857148,816.0241752785724,1234.9327066666667,1099.558258569609
2018-07-16,74.284,2018,7,16,0,197,29,3,0,0,0,0,1596.4240000000002,1645.4045,169.192,2011.8745,1037.3016428571432,803.9021605800749,1217.4634066666667,1089.1171444089066
2018-07-17,1498.3485,2018,7,17,1,198,29,3,0,0,0,0,74.284,359.21399999999994,3739.984,992.8125,812.8558571428575,824.8772255338341,1152.877056666667,1097.7993150176426
2018-07-18,1706.505,2018,7,18,2,199,29,3,0,0,0,0,1498.3485,942.0825,0.0,613.8725000000001,975.5893571428576,832.7933425055977,1169.7282566666668,1099.1367727818495
2018-07-19,0.0,2018,7,19,3,200,29,3,0,0,0,0,1706.505,3.816,476.354,1640.7175000000002,1084.7925714285718,876.6323898262821,1206.14934,1098.18512514789
2018-07-20,2047.8685,2018,7,20,4,201,29,3,0,0,0,0,0.0,504.542,380.378,1024.9085,1084.247428571429,877.417477234491,1151.4587566666667,1116.4988603747133
2018-07-21,2558.2805,2018,7,21,5,202,29,3,1,0,0,0,2047.8685,2209.6285000000003,1409.6230000000005,595.656,1304.7226428571432,901.0559102820121,1185.5574233333334,1128.0617392579147
2018-07-22,530.6105000000001,2018,7,22,6,203,29,3,1,0,0,0,2558.2805,1596.4240000000002,1694.4245,579.019,1354.5300714285715,966.6607257333299,1250.9782400000001,1149.380099761616
2018-07-23,898.188,2018,7,23,0,204,30,3,0,0,0,0,530.6105000000001,74.284,1645.4045,0.0,1202.2710000000004,1005.3729627795692,1249.3646233333334,1150.3895314191082
2018-07-24,500.6405000000001,2018,7,24,1,205,30,3,0,0,0,0,898.188,1498.3485,359.21399999999994,1184.684,1319.971571428572,893.2885492051946,1279.3042233333333,1128.227291469106
2018-07-25,798.742,2018,7,25,2,206,30,3,0,0,0,0,500.6405000000001,1706.505,942.0825,1137.5925000000002,1177.4418571428573,938.5333090011486,1256.5027733333334,1137.0830018374807
2018-07-26,862.9925000000001,2018,7,26,3,207,30,3,0,0,0,0,798.742,0.0,3.816,3896.532,1047.7614285714287,915.6832886262887,1245.2077566666667,1139.9841618593966
2018-07-27,904.5525,2018,7,27,4,208,30,3,0,0,0,0,862.9925000000001,2047.8685,504.542,858.0965000000001,1171.0460714285716,802.1634428250092,1144.0897733333334,1025.4885404621673
2018-07-28,525.6045000000001,2018,7,28,5,209,30,3,1,0,0,0,904.5525,2558.2805,2209.6285000000003,0.0,1007.7152142857146,704.3033915544903,1145.6383066666667,1025.0767787260363
2018-07-29,1391.294,2018,7,29,6,210,30,3,1,0,0,0,525.6045000000001,530.6105000000001,1596.4240000000002,3193.3927000000003,717.3329285714289,188.93761611584702,1163.1584566666668,1009.189428721334
2018-07-30,523.376,2018,7,30,0,211,31,3,0,0,0,0,1391.294,898.188,74.284,3023.847,840.2877142857147,296.56860978545035,1103.0885,935.0894949010468
2018-07-31,1208.7185000000002,2018,7,31,1,212,31,3,0,0,1,0,523.376,500.6405000000001,1498.3485,639.83,786.7431428571432,317.47154348063947,1019.7394666666667,866.9351498508495
2018-08-01,1146.3085,2018,8,1,2,213,31,3,0,1,0,0,1208.7185000000002,798.742,1706.505,169.192,887.8971428571432,323.86021760781216,1038.7024166666667,864.5571745788288
2018-08-02,0.0,2018,8,2,3,214,31,3,0,0,0,0,1146.3085,862.9925000000001,0.0,3739.984,937.5495000000002,334.38573965494777,1071.2729666666667,848.9348217947639
2018-08-03,514.828,2018,8,3,4,215,31,3,0,0,0,0,0.0,904.5525,2047.8685,0.0,814.2648571428575,489.5456284246099,946.6068333333334,706.1155874823977
2018-08-04,20.07,2018,8,4,5,216,31,3,1,0,0,0,514.828,525.6045000000001,2558.2805,476.354,758.5899285714288,499.62356214799945,963.7677666666667,688.3491244975042
2018-08-05,503.676,2018,8,5,6,217,31,3,1,0,0,0,20.07,1391.294,530.6105000000001,380.378,686.3707142857146,570.4329340812044,948.5583000000001,704.3452439429087
2018-08-06,1099.7165,2018,8,6,0,218,32,3,0,0,0,0,503.676,523.376,898.188,1409.6230000000005,559.5681428571431,478.934697835794,952.6682333333334,701.2685333040487
2018-08-07,2299.925,2018,8,7,1,219,32,3,0,0,0,0,1099.7165,1208.7185000000002,500.6405000000001,1694.4245,641.9025000000004,519.497901937217,942.3380166666666,696.5719818468849
2018-08-08,0.0,2018,8,8,2,220,32,3,0,0,0,0,2299.925,1146.3085,798.742,1645.4045,797.7891428571431,803.8368548617703,962.5213666666667,727.2136374739695
2018-08-09,0.0,2018,8,9,3,221,32,3,0,0,0,0,0.0,0.0,862.9925000000001,359.21399999999994,634.030785714286,837.0788804749277,907.6745500000001,735.9306416405869
2018-08-10,869.2205000000001,2018,8,10,4,222,32,3,0,0,0,0,0.0,514.828,904.5525,942.0825,634.030785714286,837.0788804749277,895.7007500000001,747.9854859157605
2018-08-11,708.726,2018,8,11,5,223,32,3,1,0,0,0,869.2205000000001,20.07,525.6045000000001,3.816,684.658285714286,839.3816378851905,893.2720166666667,747.9479813559165
2018-08-12,2371.525,2018,8,12,6,224,32,3,1,0,0,0,708.726,503.676,1391.294,504.542,783.0377142857147,787.2442744274643,916.7690166666667,729.8965741100565
2018-08-13,1529.2225,2018,8,13,0,225,33,3,0,0,0,0,2371.525,1099.7165,523.376,2209.6285000000003,1049.873285714286,971.7134025286593,979.0017833333334,771.9191845853159
